SN,Paper Title,DOI,Domain,Year,umap_x,umap_y,umap_x_minilm,umap_y_minilm,umap_x_mpnet,umap_y_mpnet,umap_x_specter,umap_y_specter,cited_by_count,is_oa,oa_status,oa_url
102,Towards Engineering Fair Ontologies: Unbiasing a Surveillance Ontology,https://doi.org/10.1109/pic53636.2021.9687030,Graph-Based Fairness & Bias Mitigation,2021,5.9050045,4.846747,7.6034284,6.86493,5.9050045,4.846747,4.0304847,5.017457,5,False,closed,
103,Personalized Recommender System for Improving Gender-fairness in Teaching,https://doi.org/10.1109/smap.2019.8864884,Recommender Systems,2019,10.586376,5.7985463,5.039155,3.0917082,10.586376,5.7985463,-0.94451964,7.758527,1,False,closed,
104,Fairness and Bias in E-commerce Recommendation Systems: A Literature Review,https://doi.org/10.1109/icimcis63449.2024.10956674,Recommender Systems,2024,10.92612,5.914047,4.9615116,2.2433443,10.92612,5.914047,-1.3936043,7.898077,1,False,closed,
105,De-Biasing user conformity bias and item popularity bias in Group recommendation,https://doi.org/10.1109/itnec56291.2023.10082689,Recommender Systems,2023,11.0583105,6.244161,5.0474753,2.2431746,11.0583105,6.244161,-1.7566941,7.778577,7,False,closed,
106,DF-CDR: A Unified Framework for Dual Fairness in Cross-Domain Recommendation Systems,https://doi.org/10.1109/ica67499.2025.00045,Recommender Systems,2025,10.600055,6.3513,5.3339925,2.8162332,10.600055,6.3513,-2.107481,7.863908,0,False,closed,
107,"Enhancing Netflix's Recommendation System: A Hybrid AI Approach for Personalization, Bias Reduction, and Engagement Optimization",https://doi.org/10.1109/iccams65118.2025.11234016,Recommender Systems,2025,10.765447,6.4088283,5.5086956,2.7928433,10.765447,6.4088283,-2.034375,8.049123,0,False,closed,
108,Properly Scoring Users' Mainstreamness to Evaluate Recommendation Bias,https://doi.org/10.1109/smc53992.2023.10394566,Recommender Systems,2023,10.955348,6.003874,5.011305,2.2976465,10.955348,6.003874,-1.7857324,7.6183314,0,False,closed,
109,A Bias Aware News Recommendation System,https://doi.org/10.1109/icosc.2019.8665610,Recommender Systems,2019,3.3354123,5.31543,8.604193,3.780104,3.3354123,5.31543,0.83466893,8.373588,1,True,green,https://arxiv.org/pdf/1803.03428
110,Cross-Modality Bias Auditing and Fairness Evaluation in Generalist Clinical AI Models,https://doi.org/10.1109/aixmhc65380.2025.00062,Health & Clinical AI,2025,5.612853,0.5329248,10.620697,8.224186,5.612853,0.5329248,6.1491857,5.0491138,0,False,closed,
111,A Survey of Bias and Fairness in Healthcare AI,https://doi.org/10.1109/ichi61247.2024.00103,Health & Clinical AI,2024,5.301852,1.0087463,10.215916,7.864201,5.301852,1.0087463,6.0232654,5.9896936,8,False,closed,
112,The Problem Of Data Bias In Healthcare AI,https://doi.org/10.1109/idicaiei61867.2024.10842779,Health & Clinical AI,2024,6.3343625,5.814903,6.6688,6.2565885,6.3343625,5.814903,1.2039876,3.3987002,2,False,closed,
113,Gradient-Based Reconciliation of Fairness and Performance in Healthcare AI,https://doi.org/10.1109/ichi64645.2025.00081,Health & Clinical AI,2025,5.4930778,0.4366378,10.704233,8.422659,5.4930778,0.4366378,6.1400876,5.283653,0,False,closed,
114,"Integrated Framework for Equitable Healthcare AI: Bias Mitigation, Community Participation, and Regulatory Governance",https://doi.org/10.1109/csnt64827.2025.10968102,Health & Clinical AI,2025,5.4338374,0.5575954,10.811684,8.448093,5.4338374,0.5575954,6.077613,5.4163337,0,False,closed,
115,Racial Bias in Multimodal Classification of Healthcare Data - Evidence from MIMIC-IV,https://doi.org/10.1109/apscon63569.2025.11144427,Health & Clinical AI,2025,5.137323,0.43491456,10.90348,8.076273,5.137323,0.43491456,6.6625614,5.2680793,0,False,closed,
116,Fairness Metrics in AI Healthcare Applications: A Review,https://doi.org/10.1109/iri62200.2024.00065,Health & Clinical AI,2024,5.7803392,0.60816616,10.348182,8.365845,5.7803392,0.60816616,5.977894,5.4362063,10,False,closed,
117,Enhancing Multi-Attribute Fairness in Healthcare Predictive Modeling,https://doi.org/10.1109/ichi64645.2025.00015,Health & Clinical AI,2025,5.7102604,0.4651426,10.758116,8.423541,5.7102604,0.4651426,6.1305137,5.282786,0,False,closed,
118,De-Biased Disentanglement Learning for Pulmonary Embolism Survival Prediction on Multimodal Data,https://doi.org/10.1109/jbhi.2024.3384848,Health & Clinical AI,2024,5.205307,0.42717066,10.883092,8.178449,5.205307,0.42717066,6.6875176,5.32722,2,False,closed,
119,Mitigating Racial Bias in Skin Lesion Classification with a Novel Deep Learning-Driven Dataset,https://doi.org/10.1109/bmeicon66226.2025.11113692,Health & Clinical AI,2025,5.07237,0.1892055,11.204558,8.09939,5.07237,0.1892055,7.126535,5.5562415,0,False,closed,
120,"Underrepresented Tones: Addressing Skin Bias in Medical Imaging for Eczema, Psoriasis, and Melanoma Detection Using CNNs",https://doi.org/10.1109/isas60782.2023.10391684,Health & Clinical AI,2023,5.072413,0.19943,10.9722805,8.025751,5.072413,0.19943,7.1268663,5.5508375,4,False,closed,
121,Assessing Bias Within Diabetes Risk Prediction in Machine Learning Techniques,https://doi.org/10.1109/icdmw69685.2025.00403,Health & Clinical AI,2025,5.7594814,0.55428255,10.57834,8.85008,5.7594814,0.55428255,6.4638786,4.63034,0,False,closed,
122,fair-LDP: Uncertainty-Guided Fairness and Privacy for Federated Healthcare Learning,https://doi.org/10.1109/icdm65498.2025.00020,Health & Clinical AI,2025,5.514737,0.12560336,9.8846655,6.990911,5.514737,0.12560336,1.1924472,2.414482,0,False,closed,
123,Addressing Algorithmic Bias in Diabetes Care: A Multi-Modal Machine Learning Framework for Equitable Readmission Prediction,https://doi.org/10.1109/icdmw69685.2025.00086,Health & Clinical AI,2025,5.6074667,0.3672452,10.83023,8.552614,5.6074667,0.3672452,6.375343,4.989974,0,False,closed,
124,FairCLIP: Harnessing Fairness in Vision-Language Learning,https://doi.org/10.1109/cvpr52733.2024.01168,Health & Clinical AI,2024,5.153617,0.25550744,11.062022,8.254833,5.153617,0.25550744,6.549835,5.1034274,39,False,closed,
125,AGR: Age Group fairness Reward for Bias Mitigation in LLMs,https://doi.org/10.1109/icassp49660.2025.10890657,LLMs & NLP,2025,5.5358815,5.6404543,5.982559,5.946577,5.5358815,5.6404543,2.0904307,4.7944875,2,False,closed,
126,Causal Mitigation of Pink Tax: Intersectional Bias Reduction in LLMs,https://doi.org/10.1109/icctit68197.2025.11406405,LLMs & NLP,2025,2.3031204,5.363535,9.77203,3.8730547,2.3031204,5.363535,1.8221422,7.7496204,0,False,closed,
127,Evaluating Bias Detection and Mitigation Approaches Across Classical and Large Language Models,https://doi.org/10.1109/access.2026.3669650,LLMs & NLP,2026,2.7699885,6.2046795,8.879298,3.5429368,2.7699885,6.2046795,2.6828089,9.294904,0,True,gold,https://doi.org/10.1109/access.2026.3669650
128,Leveraging Large Language Models for Bias Detection and Mitigation in Data Analytics Models,https://doi.org/10.1109/iciccs65191.2025.10984507,LLMs & NLP,2025,5.6850185,5.795854,8.298676,5.2987204,5.6850185,5.795854,2.8179886,7.8426585,2,False,closed,
129,ThaiSBi: A Thai Social Bias Dataset for Large Language Model,https://doi.org/10.1109/kst65016.2025.11003363,LLMs & NLP,2025,2.7899365,5.2485437,8.971297,4.3427353,2.7899365,5.2485437,2.3068871,7.974889,0,False,closed,
130,Fairness in AI: Evaluating and Mitigating Bias in Decision-Making Models,https://doi.org/10.1109/cins67018.2025.11412070,LLMs & NLP,2025,6.4475684,5.2088003,8.277483,7.607188,6.4475684,5.2088003,2.8370907,3.6798966,0,False,closed,
131,Quantifying and Mitigating Occupational Bias in Open-Source Large Language Models,https://doi.org/10.1109/bigdata66926.2025.11402061,LLMs & NLP,2025,4.925612,4.64507,8.485186,6.627495,4.925612,4.64507,2.9588652,6.075961,0,False,closed,
132,Exploring Bias Evaluation Techniques for Quantifying Large Language Model Biases,https://doi.org/10.1109/ialp61005.2023.10337300,LLMs & NLP,2023,2.7297893,5.9310164,9.453549,4.0807424,2.7297893,5.9310164,2.7619855,9.0064,4,False,closed,
133,Mitigating Bias in Large Language Models Through Culturally-Relevant LLMs,https://doi.org/10.1109/ethics65148.2025.11098204,LLMs & NLP,2025,2.861791,5.3746567,8.97676,4.2439485,2.861791,5.3746567,2.1234872,8.460444,1,False,closed,
134,Probing into the Fairness of Large Language Models: A Case Study of ChatGPT,https://doi.org/10.1109/ciss59072.2024.10480206,LLMs & NLP,2024,5.7510457,5.1383076,7.455573,6.7951336,5.7510457,5.1383076,2.91756,6.6232157,5,False,closed,
135,Leveraging Multiple LLM Evaluators for Scalable and Fair Language Model Assessments,https://doi.org/10.1109/icmctc62214.2025.11196295,LLMs & NLP,2025,2.3866606,6.413402,9.504268,2.9843493,2.3866606,6.413402,2.4812376,9.349079,33,False,closed,
136,Emergent Biases in Large Language Models: A Critical Review of Taxonomy and Evaluations,https://doi.org/10.1109/cogmi67134.2025.00036,LLMs & NLP,2025,6.298262,4.826316,6.884341,7.04432,6.298262,4.826316,3.0722225,3.2308784,0,False,closed,
137,Bias Detection and Mitigation in Large Language Models for Code Generation,https://doi.org/10.1109/jiot.2025.3636829,LLMs & NLP,2025,2.900549,5.7742095,9.250886,3.212502,2.900549,5.7742095,2.3863459,6.5151424,0,False,closed,
138,Applying Prompt-Based Mitigation of Gender-Role Bias in Large Language Models for Security,https://doi.org/10.1109/cns66487.2025.11194978,LLMs & NLP,2025,2.4328892,5.5537124,9.723495,3.7581666,2.4328892,5.5537124,2.3685343,6.805189,0,False,closed,
139,Behind the Words: Unmasking Bias Lurking in LLMs and Data,https://doi.org/10.1109/punecon67554.2025.11378839,LLMs & NLP,2025,2.7793665,5.8424788,9.3039665,3.9962049,2.7793665,5.8424788,2.4383407,8.8226385,0,False,closed,
140,Deep Learning Approach for Evaluating Fairness in LLMs,https://doi.org/10.1109/setcom64758.2025.10932507,LLMs & NLP,2025,2.6082184,6.130302,9.372154,3.7537086,2.6082184,6.130302,2.7149107,9.238269,2,False,closed,
141,Comparative Study of Large Language Model Evaluation Frameworks with a Focus on NLP vs LLM-As-A-Judge Metrics,https://doi.org/10.1109/sieds65500.2025.11021089,LLMs & NLP,2025,2.5447524,6.4031687,9.483073,3.0126388,2.5447524,6.4031687,2.361972,9.219928,2,False,closed,
142,Auditing Demographic Bias in Mistral: An Open-Source LLM's Diagnostic Performance on the MedQA Benchmark,https://doi.org/10.1109/access.2026.3656396,LLMs & NLP,2026,4.2739563,1.5825565,10.816095,6.464236,4.2739563,1.5825565,3.3341157,8.574899,0,True,gold,https://doi.org/10.1109/access.2026.3656396
143,A Vision for Debiasing Confirmation Bias in Software Testing via LLM,https://doi.org/10.1109/esem64174.2025.00050,LLMs & NLP,2025,2.4922807,5.966658,9.184595,3.1396034,2.4922807,5.966658,2.3016255,6.3786764,0,False,closed,
144,Measuring and Mitigating Gender Entropy Bias in Large Language Models,https://doi.org/10.1109/icdmw69685.2025.00272,LLMs & NLP,2025,2.1744955,5.626049,9.712793,3.774665,2.1744955,5.626049,2.305198,7.0112085,0,False,closed,
145,Spoken Stereoset: on Evaluating Social Bias Toward Speaker in Speech Large Language Models,https://doi.org/10.1109/slt61566.2024.10832259,LLMs & NLP,2024,2.794952,5.86169,9.388997,4.0701985,2.794952,5.86169,2.5134928,8.727889,5,False,closed,
146,Position Bias Across LLM Model Families,https://doi.org/10.1109/intcec65580.2025.11255828,LLMs & NLP,2025,2.4170716,6.3966274,9.334253,3.1528125,2.4170716,6.3966274,2.4220958,8.737638,0,False,closed,
147,Knowledge Graph-Based Diversified Recommendation,https://doi.org/10.1145/3770177.3770182,Graph-Based Fairness & Bias Mitigation,2025,10.770943,6.426482,5.494715,2.9305906,10.770943,6.426482,-2.3546615,7.284114,0,True,gold,https://doi.org/10.1145/3770177.3770182
148,Bursting the Filter Bubble with Knowledge Graph Inversion,https://doi.org/10.1145/3720554.3736182,Graph-Based Fairness & Bias Mitigation,2025,10.660368,6.214547,5.349353,2.747703,10.660368,6.214547,-1.6936826,8.321409,3,True,gold,https://dl.acm.org/doi/pdf/10.1145/3720554.3736182
149,An Ontology for Fairness Metrics,https://doi.org/10.1145/3514094.3534137,Graph-Based Fairness & Bias Mitigation,2022,6.426926,5.649598,6.455199,6.447182,6.426926,5.649598,1.9167165,2.9789512,31,False,closed,
150,Towards an Ontology-Driven Approach to Document Bias,https://doi.org/10.1613/jair.1.19388,Graph-Based Fairness & Bias Mitigation,2025,5.4251738,4.8830814,7.8207283,6.437224,5.4251738,4.8830814,2.5807688,5.3523965,1,True,diamond,https://jair.org/index.php/jair/article/download/19388/27219
151,Fair-RGNN: Mitigating Relational Bias on Knowledge Graphs,https://doi.org/10.1145/3681792,Graph-Based Fairness & Bias Mitigation,2024,9.637433,6.3040633,5.741049,4.0094614,9.637433,6.3040633,3.1367671,9.03938,1,True,bronze,https://dl.acm.org/doi/pdf/10.1145/3681792
152,Knowledge-Enhanced Language Models Are Not Bias-Proof: Situated Knowledge and Epistemic Injustice in AI,https://doi.org/10.1145/3630106.3658981,Graph-Based Fairness & Bias Mitigation,2024,2.7193007,5.565107,9.283899,4.0245585,2.7193007,5.565107,2.6020985,7.450053,21,True,gold,https://dl.acm.org/doi/pdf/10.1145/3630106.3658981
153,Bias-Aware Agent: Enhancing Fairness in AI-Driven Knowledge Retrieval,https://doi.org/10.1145/3701716.3716885,Graph-Based Fairness & Bias Mitigation,2025,3.09111,5.821889,8.34241,3.5158072,3.09111,5.821889,1.983555,9.123551,4,True,green,https://arxiv.org/pdf/2503.21237
154,FnRGNN: Distribution-aware Fairness in Graph Neural Network,https://doi.org/10.1145/3746252.3760796,Graph-Based Fairness & Bias Mitigation,2025,9.619623,6.3134704,5.663169,4.0237684,9.619623,6.3134704,-1.8418909,4.9088454,0,True,gold,https://doi.org/10.1145/3746252.3760796
155,Fairness-Aware Graph Learning: A Benchmark,https://doi.org/10.1145/3711896.3737392,Graph-Based Fairness & Bias Mitigation,2025,9.413483,6.2507725,5.603004,3.9939542,9.413483,6.2507725,-1.8689201,4.8793273,0,True,gold,https://dl.acm.org/doi/pdf/10.1145/3711896.3737392
156,Can We Trust Recommender System Fairness Evaluation? The Role of Fairness and Relevance,https://doi.org/10.1145/3626772.3657832,Recommender Systems,2024,10.67175,5.8134885,4.785486,3.0031948,10.67175,5.8134885,-1.4163135,7.0336323,5,True,green,https://arxiv.org/pdf/2405.18276
157,Integrating Individual and Group Fairness for Recommender Systems through Social Choice,https://doi.org/10.1145/3705328.3748087,Recommender Systems,2025,6.4724154,4.29709,6.831922,7.907982,6.4724154,4.29709,3.5456462,3.3811777,0,True,gold,https://doi.org/10.1145/3705328.3748087
158,Fairness and Transparency in Music Recommender Systems: Improvements for Artists,https://doi.org/10.1145/3640457.3688024,Recommender Systems,2024,10.859977,5.894817,5.082728,2.6708066,10.859977,5.894817,-1.752364,8.112074,0,True,gold,https://dl.acm.org/doi/pdf/10.1145/3640457.3688024
159,"Understanding Biases in ChatGPT-based Recommender Systems: Provider Fairness, Temporal Stability, and Recency",https://doi.org/10.1145/3690655,Recommender Systems,2024,10.861513,5.967827,5.228793,2.5868938,10.861513,5.967827,-1.3899791,8.284066,35,True,bronze,https://dl.acm.org/doi/pdf/10.1145/3690655
160,Unmasking Gender Bias in Recommendation Systems and Enhancing Category-Aware Fairness,https://doi.org/10.1145/3696410.3714528,Recommender Systems,2025,10.519704,5.9241824,5.206337,2.9537182,10.519704,5.9241824,-1.9594855,7.3404374,5,True,gold,https://dl.acm.org/doi/pdf/10.1145/3696410.3714528
161,No Bias Left Behind: Fairness Testing for Deep Recommender Systems Targeting General Disadvantaged Groups,https://doi.org/10.1145/3728948,Recommender Systems,2025,10.505705,6.1254544,5.2885566,2.9355989,10.505705,6.1254544,-2.035932,7.287808,0,True,hybrid,https://doi.org/10.1145/3728948
162,A Reproducibility Study of Product-side Fairness in Bundle Recommendation,https://doi.org/10.1145/3705328.3748169,Recommender Systems,2025,10.653274,5.813994,4.935045,2.882602,10.653274,5.813994,-1.5473679,7.5086555,0,True,gold,https://doi.org/10.1145/3705328.3748169
163,CFaiRLLM: Consumer Fairness Evaluation in Large-Language Model Recommender System,https://doi.org/10.1145/3725853,Recommender Systems,2025,10.805061,5.907482,5.0570292,2.757313,10.805061,5.907482,-1.6678591,8.050946,23,True,hybrid,https://doi.org/10.1145/3725853
164,Dynamic Fairness-aware Recommendation Through Multi-agent Social Choice,https://doi.org/10.1145/3690653,Recommender Systems,2024,10.425327,5.8196783,4.939474,3.0682788,10.425327,5.8196783,-1.330858,7.251214,9,True,hybrid,https://doi.org/10.1145/3690653
165,FairCRS: Towards User-oriented Fairness in Conversational Recommendation Systems,https://doi.org/10.1145/3640457.3688150,Recommender Systems,2024,10.644073,6.237534,5.082362,2.7673025,10.644073,6.237534,-2.1842008,7.9691224,5,True,gold,https://dl.acm.org/doi/pdf/10.1145/3640457.3688150
166,Shift your Focus for the Greater Good: Improving Fairness at no cost for Accuracy and Diversity in News Recommender Systems,https://doi.org/10.1145/3790097,Recommender Systems,2026,10.854361,5.996197,5.3086596,2.8347085,10.854361,5.996197,-1.4525787,7.8223653,0,False,closed,
167,"Accuracy, Fairness, Diversity All at Once: An Influence-Function-Guided Data Enhancement Approach for Recommender System",https://doi.org/10.1145/3768316,Recommender Systems,2025,10.843829,6.1761737,5.3036895,2.8689837,10.843829,6.1761737,-1.9222616,7.939911,0,False,closed,
168,Balancing Fairness and High Match Rates in Reciprocal Recommender Systems: A Nash Social Welfare Approach,https://doi.org/10.1145/3793538,Recommender Systems,2026,10.643276,5.774472,4.7931275,3.0409186,10.643276,5.774472,-1.6974586,7.292094,0,True,hybrid,https://doi.org/10.1145/3793538
169,Relevance-aware Individual Item Fairness Measures for Recommender Systems: Limitations and Usage Guidelines,https://doi.org/10.1145/3765624,Recommender Systems,2025,10.6263075,5.8395123,4.921293,2.8684711,10.6263075,5.8395123,-1.7718177,7.430725,1,True,hybrid,https://doi.org/10.1145/3765624
170,When Fairness meets Bias: a Debiased Framework for Fairness aware Top-N Recommendation,https://doi.org/10.1145/3604915.3608770,Recommender Systems,2023,10.436856,6.0351815,5.1478744,2.7708445,10.436856,6.0351815,-1.7616255,7.353095,27,False,closed,
171,On Inherited Popularity Bias in Cold-Start Item Recommendation,https://doi.org/10.1145/3705328.3748035,Recommender Systems,2025,10.874632,6.4548364,5.5210843,2.71137,10.874632,6.4548364,-2.2017734,7.9725413,0,True,green,https://arxiv.org/pdf/2510.11402
172,Opening the Black Box: Interpretable Remedies for Popularity Bias in Recommender Systems,https://doi.org/10.1145/3705328.3759310,Recommender Systems,2025,10.657495,6.4561377,5.5190134,2.7144578,10.657495,6.4561377,-2.2369723,7.8911705,0,True,gold,https://dl.acm.org/doi/pdf/10.1145/3705328.3759310
